cycle,pc,if_pc,addr,hit,ml_busy,ml_done,pf_req,pf_addr,pf_accepted,pf_filled,pf_filled_addr,cache_stall,cache_pf_req,cache_pf_addr,pattern
1151,96,112,708,1,1,0,0,0,0,0,0,0,0,0,0
1157,72,88,708,1,1,0,0,0,0,0,0,0,0,0,3
1159,80,92,724,0,1,0,0,0,0,0,0,1,0,0,3
1162,80,96,724,1,1,0,0,0,0,0,0,0,0,0,3
1163,88,100,724,1,1,0,0,0,0,0,0,0,0,0,3
1164,88,104,724,1,1,0,0,0,0,0,0,0,0,0,3
1166,96,108,720,0,1,0,0,0,0,0,0,1,0,0,0
1169,96,112,720,1,1,0,0,0,0,0,0,0,0,0,0
1175,72,88,720,1,1,0,0,0,0,0,0,0,0,0,3
1177,80,92,736,0,1,0,0,0,0,0,0,1,0,0,3
1180,80,96,736,1,1,0,0,0,0,0,0,0,0,0,3
1181,88,100,736,1,1,0,0,0,0,0,0,0,0,0,3
1182,88,104,736,1,1,0,0,0,0,0,0,0,0,0,3
1184,96,108,732,0,1,0,0,0,0,0,0,1,0,0,0
1187,96,112,732,1,1,0,0,0,0,0,0,0,0,0,0
1193,72,88,732,1,1,0,0,0,0,0,0,0,0,0,3
1195,80,92,748,0,1,0,0,0,0,0,0,1,0,0,3
1198,80,96,748,1,1,0,0,0,0,0,0,0,0,0,3
1199,88,100,748,1,1,0,0,0,0,0,0,0,0,0,3
1200,88,104,748,1,1,0,0,0,0,0,0,0,0,0,3
1202,96,108,744,0,1,0,0,0,0,0,0,1,0,0,0
1205,96,112,744,1,1,0,0,0,0,0,0,0,0,0,0
1211,72,88,744,1,1,0,0,0,0,0,0,0,0,0,3
1213,80,92,760,0,1,0,0,0,0,0,0,1,0,0,3
1216,80,96,760,1,1,0,0,0,0,0,0,0,0,0,3
1217,88,100,760,1,1,0,0,0,0,0,0,0,0,0,3
1218,88,104,760,1,1,0,0,0,0,0,0,0,0,0,3
1220,96,108,756,0,1,0,0,0,0,0,0,1,0,0,0
1223,96,112,756,1,1,0,0,0,0,0,0,0,0,0,0
1229,72,88,756,1,1,0,0,0,0,0,0,0,0,0,3
1231,80,92,772,0,1,0,0,0,0,0,0,1,0,0,3
1234,80,96,772,1,1,0,0,0,0,0,0,0,0,0,3
1235,88,100,772,1,1,0,0,0,0,0,0,0,0,0,3
1236,88,104,772,1,1,0,0,0,0,0,0,0,0,0,3
1238,96,108,768,0,1,0,0,0,0,0,0,1,0,0,0
1241,96,112,768,1,1,0,0,0,0,0,0,0,0,0,0
1247,72,88,768,1,1,0,0,0,0,0,0,0,0,0,3
1249,80,92,784,0,1,0,0,0,0,0,0,1,0,0,3
1252,80,96,784,1,1,0,0,0,0,0,0,0,0,0,3
1253,88,100,784,1,1,0,0,0,0,0,0,0,0,0,3
1254,88,104,784,1,1,0,0,0,0,0,0,0,0,0,3
1256,96,108,780,0,1,0,0,0,0,0,0,1,0,0,0
1259,96,112,780,1,1,0,0,0,0,0,0,0,0,0,0
1265,72,88,780,1,1,0,0,0,0,0,0,0,0,0,3
1267,80,92,796,0,1,0,0,0,0,0,0,1,0,0,3
1270,80,96,796,1,1,0,0,0,0,0,0,0,0,0,3
1271,88,100,796,1,1,0,0,0,0,0,0,0,0,0,3
1272,88,104,796,1,1,0,0,0,0,0,0,0,0,0,3
1274,96,108,792,0,1,0,0,0,0,0,0,1,0,0,0
1277,96,112,792,1,1,0,0,0,0,0,0,0,0,0,0
1283,72,88,792,1,1,0,0,0,0,0,0,0,0,0,3
1285,80,92,808,0,1,0,0,0,0,0,0,1,0,0,3
1288,80,96,808,1,1,0,0,0,0,0,0,0,0,0,3
1289,88,100,808,1,1,0,0,0,0,0,0,0,0,0,3
1290,88,104,808,1,1,0,0,0,0,0,0,0,0,0,3
1292,96,108,804,0,1,0,0,0,0,0,0,1,0,0,0
1295,96,112,804,1,1,0,0,0,0,0,0,0,0,0,0
1301,72,88,804,1,1,0,0,0,0,0,0,0,0,0,3
1303,80,92,820,0,1,0,0,0,0,0,0,1,0,0,3
1306,80,96,820,1,1,0,0,0,0,0,0,0,0,0,3
1307,88,100,820,1,1,0,0,0,0,0,0,0,0,0,3
1308,88,104,820,1,1,0,0,0,0,0,0,0,0,0,3
1310,96,108,816,0,1,0,0,0,0,0,0,1,0,0,0
1313,96,112,816,1,1,0,0,0,0,0,0,0,0,0,0
1319,72,88,816,1,1,0,0,0,0,0,0,0,0,0,3
1321,80,92,832,0,1,0,0,0,0,0,0,1,0,0,3
1324,80,96,832,1,1,0,0,0,0,0,0,0,0,0,3
1325,88,100,832,1,1,0,0,0,0,0,0,0,0,0,3
1326,88,104,832,1,1,0,0,0,0,0,0,0,0,0,3
1328,96,108,828,0,1,0,0,0,0,0,0,1,0,0,0
1331,96,112,828,1,1,0,0,0,0,0,0,0,0,0,0
1337,72,88,828,1,1,0,0,0,0,0,0,0,0,0,3
1339,80,92,844,0,1,0,0,0,0,0,0,1,0,0,3
1342,80,96,844,1,1,0,0,0,0,0,0,0,0,0,3
1343,88,100,844,1,1,0,0,0,0,0,0,0,0,0,3
1344,88,104,844,1,1,0,0,0,0,0,0,0,0,0,3
1346,96,108,840,0,1,0,0,0,0,0,0,1,0,0,0
1349,96,112,840,1,1,0,0,0,0,0,0,0,0,0,0
1355,72,88,840,1,1,0,0,0,0,0,0,0,0,0,3
1357,80,92,856,0,1,0,0,0,0,0,0,1,0,0,3
1360,80,96,856,1,1,0,0,0,0,0,0,0,0,0,3
1361,88,100,856,1,1,0,0,0,0,0,0,0,0,0,3
1362,88,104,856,1,1,0,0,0,0,0,0,0,0,0,3
1364,96,108,852,0,1,0,0,0,0,0,0,1,0,0,0
1367,96,112,852,1,1,0,0,0,0,0,0,0,0,0,0
1373,72,88,852,1,1,0,0,0,0,0,0,0,0,0,3
1375,80,92,868,0,1,0,0,0,0,0,0,1,0,0,3
1378,80,96,868,1,1,0,0,0,0,0,0,0,0,0,3
1379,88,100,868,1,1,0,0,0,0,0,0,0,0,0,3
1380,88,104,868,1,1,0,0,0,0,0,0,0,0,0,3
1382,96,108,864,0,1,0,0,0,0,0,0,1,0,0,0
1385,96,112,864,1,1,0,0,0,0,0,0,0,0,0,0
1391,72,88,864,1,1,0,0,0,0,0,0,0,0,0,3
1393,80,92,880,0,1,0,0,0,0,0,0,1,0,0,3
1396,80,96,880,1,1,0,0,0,0,0,0,0,0,0,3
1397,88,100,880,1,1,0,0,0,0,0,0,0,0,0,3
1398,88,104,880,1,1,0,0,0,0,0,0,0,0,0,3
1400,96,108,876,0,1,0,0,0,0,0,0,1,0,0,0
1403,96,112,876,1,1,0,0,0,0,0,0,0,0,0,0
1409,72,88,876,1,1,0,0,0,0,0,0,0,0,0,3
1411,80,92,892,0,1,0,0,0,0,0,0,1,0,0,3
1414,80,96,892,1,1,0,0,0,0,0,0,0,0,0,3
1415,88,100,892,1,1,0,0,0,0,0,0,0,0,0,3
1416,88,104,892,1,1,0,0,0,0,0,0,0,0,0,3
1418,96,108,888,0,1,0,0,0,0,0,0,1,0,0,0
1421,96,112,888,1,1,0,0,0,0,0,0,0,0,0,0
1427,72,88,888,1,1,0,0,0,0,0,0,0,0,0,3
1429,80,92,904,0,1,0,0,0,0,0,0,1,0,0,3
1432,80,96,904,1,1,0,0,0,0,0,0,0,0,0,3
1433,88,100,904,1,1,0,0,0,0,0,0,0,0,0,3
1434,88,104,904,1,1,0,0,0,0,0,0,0,0,0,3
1436,96,108,900,0,1,0,0,0,0,0,0,1,0,0,0
1439,96,112,900,1,1,0,0,0,0,0,0,0,0,0,0
1445,72,88,900,1,1,0,0,0,0,0,0,0,0,0,3
1447,80,92,916,0,1,0,0,0,0,0,0,1,0,0,3
1450,80,96,916,1,1,0,0,0,0,0,0,0,0,0,3
1451,88,100,916,1,1,0,0,0,0,0,0,0,0,0,3
1452,88,104,916,1,1,0,0,0,0,0,0,0,0,0,3
1454,96,108,912,0,1,0,0,0,0,0,0,1,0,0,0
1457,96,112,912,1,1,0,0,0,0,0,0,0,0,0,0
1463,72,88,912,1,1,0,0,0,0,0,0,0,0,0,3
1465,80,92,928,0,1,0,0,0,0,0,0,1,0,0,3
1468,80,96,928,1,1,0,0,0,0,0,0,0,0,0,3
1469,88,100,928,1,1,0,0,0,0,0,0,0,0,0,3
1470,88,104,928,1,1,0,0,0,0,0,0,0,0,0,3
1472,96,108,924,0,1,0,0,0,0,0,0,1,0,0,0
1475,96,112,924,1,1,0,0,0,0,0,0,0,0,0,0
1481,72,88,924,1,1,0,0,0,0,0,0,0,0,0,3
1483,80,92,940,0,1,0,0,0,0,0,0,1,0,0,3
1486,80,96,940,1,1,0,0,0,0,0,0,0,0,0,3
1487,88,100,940,1,1,0,0,0,0,0,0,0,0,0,3
1488,88,104,940,1,1,0,0,0,0,0,0,0,0,0,3
1490,96,108,936,0,1,0,0,0,0,0,0,1,0,0,0
1493,96,112,936,1,1,0,0,0,0,0,0,0,0,0,0
1499,72,88,936,1,1,0,0,0,0,0,0,0,0,0,3
1501,80,92,952,0,1,0,0,0,0,0,0,1,0,0,3
1504,80,96,952,1,1,0,0,0,0,0,0,0,0,0,3
1505,88,100,952,1,1,0,0,0,0,0,0,0,0,0,3
1506,88,104,952,1,1,0,0,0,0,0,0,0,0,0,3
